Station_Name,Date,Year,Month,Month_Name,Season,City,State,City_Tier,Latitude,Longitude,AQI,AQI_Bucket,AQI_Risk_Level,AQI_Improvement_Rate,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Prominent_Pollutant,PM25_Standard_Exceeded,PM10_Standard_Exceeded,BOD,DO,pH,Coliform_Count,Fecal_Coliform,Total_Coliform,Water_Contamination_Index,Water_Quality_Status,Water_Body_Type,River_Name,BOD_Standard_Exceeded,DO_Standard_Below,All_Vehicles,Vehicular_Emission,Adjusted_Vehicular_Emission,Veh_Reduction_Pct,Vehicular_Emission_Reduction_Scenario,Industry_Name,Industry_Sector,CO2_Emissions,SO2_Emissions,NOx_Emissions,Total_Industrial_Emission,Industry_Emission_Rank,Population_Density,GDP_Cr,Pollution_per_Capita,Pollution_vs_GDP_Ratio,Public_Transport_Usage_Percent,NCAP_Flag,River_Pollution_Rank,Relative_Humidity_Pct,Temperature_C,Scenario_Label
"Bandra, Mumbai - MPCB",7/28/2018,2018,7,Jul,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,62,Satisfactory,Low,8.89,14.11,53.33,15.2,12.74,27.95,11.02,1.14,13.07,22.15,0.39,0,0,PM10,No,No,11.8,3.55,7.32,427,84,221,4.15,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,20,Baseline,Petrochemical,Manufacturing,120322,211,223,120826,4,22669,23622295,5.33,0.005115,47,No,4,56,19.2,Scenario-Base
"Bandra, Mumbai - MPCB",7/29/2018,2018,7,Jul,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,62,Satisfactory,Low,8.89,13.39,52.3,18.68,13.83,32.49,11.02,1.05,14.99,21.91,0.44,0,0,PM10,No,No,11.8,3.55,7.32,427,84,221,4.15,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,20,Baseline,Petrochemical,Manufacturing,120322,211,223,120826,4,22669,23622295,5.33,0.005115,47,No,4,56,19.2,Scenario-Base
"Bandra, Mumbai - MPCB",7/30/2018,2018,7,Jul,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,64,Satisfactory,Low,8.89,15.45,50.4,14.19,11.65,25.84,11.02,1.15,12.34,21.34,0.67,0,0,PM10,No,No,11.8,3.55,7.32,427,84,221,4.15,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,20,Baseline,Petrochemical,Manufacturing,120322,211,223,120826,4,22669,23622295,5.33,0.005115,47,No,4,56,19.2,Scenario-Base
"Bandra, Mumbai - MPCB",7/31/2018,2018,7,Jul,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,44,Good,Low,8.89,16.22,61.49,8.42,15.83,24.25,11.02,1.23,9.29,24.03,0.39,0,0,PM10,No,No,11.8,3.55,7.32,427,84,221,4.15,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,20,Baseline,Petrochemical,Manufacturing,120322,211,223,120826,4,22669,23622295,5.33,0.005115,47,No,4,56,19.2,Scenario-Base
"Bandra, Mumbai - MPCB",8/1/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,64,Satisfactory,Low,2.24,14.71,65.57,8.07,15.46,23.54,11.54,1.16,10.08,23.69,0.44,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/2/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,84,Satisfactory,Low,2.24,14.87,56.31,11.9,32.71,45.5,11.54,1.2,20.19,33.07,1.02,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/3/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,75,Satisfactory,Low,2.24,17.72,48.66,12.25,48.29,58.01,11.54,1.18,24.59,18.65,0.32,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/4/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,65,Satisfactory,Low,2.24,10.36,44.69,12.66,20.48,27.66,11.54,1.19,10.93,28.24,0.27,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/5/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,64,Satisfactory,Low,2.24,9.21,41.44,15.48,22.23,37.71,11.54,1.17,15.38,27.3,0.3,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/6/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,66,Satisfactory,Low,2.24,11.21,43.37,16.13,14.63,30.76,11.54,1.2,12.42,27.19,0.36,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/7/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,66,Satisfactory,Low,2.24,12.65,51.97,14.45,20.24,34.7,11.54,1.21,9.22,28.15,0.42,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/8/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,67,Satisfactory,Low,2.24,13.33,54.43,12.68,20.09,32.78,11.54,1.2,9.64,26.99,0.29,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/9/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,67,Satisfactory,Low,2.24,11.61,46.49,13.13,31.78,44.92,11.54,1.21,12.06,32.95,0.19,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/10/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,69,Satisfactory,Low,2.24,12.59,48.67,13.29,20.2,33.44,11.54,1.22,10.6,35.23,0.3,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/11/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,67,Satisfactory,Low,2.24,11.7,40.69,14.08,21.17,35.26,11.54,1.24,11.08,39.1,0.31,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/12/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,67,Satisfactory,Low,2.24,9.7,42.34,12.42,20.86,33.28,11.54,1.22,11.92,38.31,0.29,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/13/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,68,Satisfactory,Low,2.24,12.94,45.15,13.18,17.76,30.93,11.54,1.14,9.21,37.65,0.39,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/14/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,107,Moderate,Moderate,2.24,80.13,64.24,15.43,20.85,36.28,11.54,0.91,11.77,39.5,0.33,0,0,PM2.5,Yes,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/15/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,93,Satisfactory,Low,2.24,26.83,90.14,16.22,22.03,38.26,11.54,1.12,14.45,44.31,0.31,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/16/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,90,Satisfactory,Low,2.24,26.49,91.07,15.76,22.23,38,11.54,1.1,11.49,41.44,0.43,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/17/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,83,Satisfactory,Low,2.24,23.72,74.6,14.51,21.08,35.6,11.54,1.09,11.53,41.28,0.34,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/18/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,74,Satisfactory,Low,2.24,24.15,73.99,16.42,23.64,40.06,11.54,1.06,14.13,41.67,0.33,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/19/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,76,Satisfactory,Low,2.24,22.94,84.4,15.52,19.22,34.74,11.54,1.02,11.74,44.15,0.33,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/20/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,81,Satisfactory,Low,2.24,26.68,75.24,17.67,20.96,38.63,11.54,0.99,11.84,37.31,0.32,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/21/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,95,Satisfactory,Low,2.24,30.76,69.36,18.75,24.6,43.35,11.54,1.02,13.7,46.32,0.33,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/22/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,64,Satisfactory,Low,2.24,25.47,61.36,14.19,22.08,36.26,11.54,1.03,15.21,47.18,0.38,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/23/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,65,Satisfactory,Low,2.24,23.11,62.32,16.75,26.84,43.6,11.54,1.01,15.22,45.22,0.28,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/24/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,65,Satisfactory,Low,2.24,18.94,53.7,14.7,26.94,41.59,11.54,1.18,12.06,48.58,0.25,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/25/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,70,Satisfactory,Low,2.24,25.28,55.95,14.09,26.13,40.23,11.54,1.33,14.85,49.66,0.28,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/26/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,72,Satisfactory,Low,2.24,23.62,54.02,14.61,24.89,39.51,11.54,1.36,14.8,55.14,0.5,0,0,O3,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/27/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,77,Satisfactory,Low,2.24,26.46,65.51,36.47,30.42,66.89,11.54,1.44,14.13,49.99,0.47,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/28/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,100,Satisfactory,Low,2.24,30.97,75.3,22.59,33.37,55.98,11.54,1.39,9.51,54.83,0.4,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/29/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,77,Satisfactory,Low,2.24,28.58,70.91,10.63,32.46,43.09,11.54,1.31,7.65,45.71,0.29,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/30/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,71,Satisfactory,Low,2.24,26.49,67.74,9.12,31.34,40.48,11.54,1.29,11.08,47.01,0.47,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",8/31/2018,2018,8,Aug,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,70,Satisfactory,Low,2.24,25.69,61.92,12.02,29.3,41.33,11.54,1.31,11.4,48.2,0.35,0,0,PM10,No,No,9.34,3.57,7.27,288,67,447,4.09,Heavily Polluted,River,Ulhas,Yes,Yes,10268023,8935657,10268023,0,Baseline,Petrochemical,Manufacturing,120322,211,250,120826,6,22492,23618487,5.38,0.005507,57,No,2,61,18.1,Scenario-Base
"Bandra, Mumbai - MPCB",9/1/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,71,Satisfactory,Low,6.28,28.24,71.66,14.73,27.72,42.45,11.87,1.31,13.66,44.98,0.3,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/2/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,70,Satisfactory,Low,6.28,24.03,56.21,13.42,25.98,39.41,11.87,1.32,12.45,47.94,0.41,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/3/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,69,Satisfactory,Low,6.28,26.35,57.69,15.1,23.5,38.61,11.87,1.31,15.45,49.4,0.29,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/4/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,70,Satisfactory,Low,6.28,23.49,54.7,17.67,20.7,38.38,11.87,1.31,14.73,42.47,0.39,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/5/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,68,Satisfactory,Low,6.28,22.67,56.3,13.13,24.62,37.66,11.87,1.23,14.35,46.98,0.39,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/6/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,60,Satisfactory,Low,6.28,25.5,60.73,10.1,26.53,35.96,11.87,0.98,13.51,43.64,0.28,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/7/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,65,Satisfactory,Low,6.28,27.31,67.46,14.55,31.49,46.03,11.87,0.97,15.23,39.31,0.42,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/8/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,67,Satisfactory,Low,6.28,26.77,64.56,13.03,30.32,43.35,11.87,0.99,15.65,42.69,0.37,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/9/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,70,Satisfactory,Low,6.28,24.28,67.13,18.89,31.12,49.99,11.87,1.1,16.27,39.83,0.97,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/10/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,84,Satisfactory,Low,6.28,21.84,63.71,55.28,26.24,80.08,11.87,1.27,12.41,24.91,1.3,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/11/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,106,Moderate,Moderate,6.28,26.76,72.02,51.88,23.19,74.94,11.87,1.55,13.9,22.46,0.99,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/12/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,89,Satisfactory,Low,6.28,21.64,53.58,31.75,21.46,53.21,11.87,1.41,11.85,23.67,0.77,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/13/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,82,Satisfactory,Low,6.28,19.28,48.32,34.93,21.2,56.14,11.87,1.44,17.7,25.68,0.84,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/14/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,89,Satisfactory,Low,6.28,23.52,57.14,37.65,22.87,60.46,11.87,1.57,18.26,27.03,1.04,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
"Bandra, Mumbai - MPCB",9/15/2018,2018,9,Sep,Monsoon,Mumbai,Maharashtra,1,19.08,72.88,102,Moderate,Moderate,6.28,22.09,67.31,31.31,24.76,56.08,11.87,1.77,17.79,30.62,1.83,0,0,PM10,No,No,11.05,3.72,6.95,311,69.5,1853.5,4.08,Heavily Polluted,River,Ulhas,Yes,Yes,10243907.5,9151971.5,10243907.5,0,Baseline,Petrochemical,Manufacturing,115579,197.5,236.5,115913,4,22813.5,23797006.5,5.12,0.004752,57.5,No,4,65.5,21.95,Scenario-Base
